timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
65725.67674379167, 0.085235595703125, -0.864532470703125, -0.512481689453125, -0.1313612163066864, 1.1394398212432861, 0.4930853247642517
65725.68681379168, 0.100921630859375, -0.8578033447265625, -0.519622802734375, -0.1233333870768547, 1.14362633228302, 0.5119202733039856
65725.69688379166, 0.101348876953125, -0.848541259765625, -0.524749755859375, -0.10447527468204498, 1.1475696563720703, 0.522567868232727
65725.70695279168, 0.0931854248046875, -0.8475341796875, -0.5262603759765625, -0.08362831920385361, 1.172460913658142, 0.5235979557037354
65725.71702279166, 0.086029052734375, -0.8416290283203125, -0.524383544921875, -0.06674733757972717, 1.1899291276931763, 0.5231500267982483
65725.72709279167, 0.06829833984375, -0.835052490234375, -0.5131683349609375, -0.03417661413550377, 1.2060905694961548, 0.510098397731781
65725.73716279167, 0.0575408935546875, -0.8361968994140625, -0.5066375732421875, -0.02081739716231823, 1.221020221710205, 0.48966023325920105
65725.74723179167, 0.054840087890625, -0.836273193359375, -0.5046844482421875, -0.015676964074373245, 1.2241525650024414, 0.4752224385738373
65725.75730179167, 0.045928955078125, -0.832763671875, -0.50067138671875, -0.0252853836864233, 1.2157498598098755, 0.4573638141155243
65725.76737179168, 0.0479278564453125, -0.8306732177734375, -0.4981689453125, -0.03999508544802666, 1.196159839630127, 0.4518886208534241
65725.77744179167, 0.05621337890625, -0.8279266357421875, -0.487457275390625, -0.05697140842676163, 1.1701551675796509, 0.45665088295936584
65725.78751179167, 0.059051513671875, -0.8249359130859375, -0.4806365966796875, -0.07583297789096832, 1.1563684940338135, 0.4663972556591034
65725.79758079167, 0.0614471435546875, -0.822845458984375, -0.4769287109375, -0.091006338596344, 1.1398409605026245, 0.48356160521507263
65725.80765079167, 0.0520477294921875, -0.8204803466796875, -0.4781494140625, -0.1096721664071083, 1.1176091432571411, 0.5016481876373291
65725.81772079167, 0.043182373046875, -0.8206329345703125, -0.4847412109375, -0.12303750962018967, 1.0931352376937866, 0.5128942131996155
65725.82779079166, 0.051361083984375, -0.8153228759765625, -0.4917144775390625, -0.12114027142524719, 1.0816253423690796, 0.526009738445282
65725.83785979167, 0.057586669921875, -0.81097412109375, -0.4955596923828125, -0.1081315279006958, 1.0757689476013184, 0.5390152931213379
65725.84792979166, 0.0605316162109375, -0.8108978271484375, -0.5032196044921875, -0.09726396948099136, 1.0760358572006226, 0.5522977709770203
65725.85799979167, 0.0591583251953125, -0.8050689697265625, -0.511016845703125, -0.08663342893123627, 1.0741825103759766, 0.5666229128837585
65725.86806979167, 0.0560302734375, -0.8000335693359375, -0.5169830322265625, -0.07142491638660431, 1.0728589296340942, 0.579801082611084
65725.87813979168, 0.058380126953125, -0.7996978759765625, -0.5185699462890625, -0.050689540803432465, 1.0693702697753906, 0.6037697792053223
65725.88820879167, 0.0642852783203125, -0.8016357421875, -0.515716552734375, -0.02328268624842167, 1.0797368288040161, 0.6284735202789307
65725.89827879168, 0.0667724609375, -0.8060455322265625, -0.5154266357421875, 0.0007121292874217033, 1.0942822694778442, 0.6597046852111816
65725.90834879167, 0.0563201904296875, -0.81182861328125, -0.51202392578125, 0.01079778652638197, 1.1036008596420288, 0.6859767436981201
65725.91841879167, 0.037567138671875, -0.821807861328125, -0.502227783203125, 0.005317001137882471, 1.0938087701797485, 0.703462541103363
65725.92848779167, 0.030548095703125, -0.82647705078125, -0.499114990234375, -0.010283263400197029, 1.0967544317245483, 0.7159935235977173
65725.93855779167, 0.0295562744140625, -0.8292236328125, -0.500579833984375, -0.026308303698897362, 1.10358726978302, 0.7198596000671387
65725.94862779167, 0.0275421142578125, -0.8318939208984375, -0.506500244140625, -0.03868720680475235, 1.1149516105651855, 0.7196412682533264
65725.95869779168, 0.032257080078125, -0.83380126953125, -0.516815185546875, -0.05113908275961876, 1.1249197721481323, 0.717800498008728
65725.96876679167, 0.04412841796875, -0.8354644775390625, -0.5257568359375, -0.04468917474150658, 1.139811396598816, 0.7230386137962341
65725.97883679168, 0.056427001953125, -0.836151123046875, -0.539642333984375, -0.03809518739581108, 1.1590018272399902, 0.7255992889404297
65725.98890679167, 0.0667724609375, -0.8320159912109375, -0.5582122802734375, -0.014246846549212933, 1.1869882345199585, 0.7295849323272705
65725.99897679167, 0.077392578125, -0.824920654296875, -0.5755157470703125, 0.013713947497308254, 1.201072096824646, 0.7276784181594849
65726.00904679167, 0.087890625, -0.8182525634765625, -0.5880889892578125, 0.04297756031155586, 1.2183994054794312, 0.7275093197822571
