timestamp, frame, x, y, z, qx, qy, qz, qw, fx, fy, cx, cy, distortion_center_x, distortion_center_y
65623.157355666, 000066, 0.19954611, -0.04374011, 0.040674232, 0.6588183, -0.3837801, -0.20295477, 0.6143945, 1600.1476, 1600.1476, 955.6113, 717.817, , 
65623.174024708, 000067, 0.19957334, -0.045219917, 0.04298896, 0.6612, -0.38705486, -0.19490097, 0.6123859, 1600.1476, 1600.1476, 955.61993, 717.8186, , 
65623.207363166, 000068, 0.20131947, -0.048246965, 0.04856284, 0.66623574, -0.39480838, -0.17809145, 0.60707474, 1599.6957, 1599.6957, 955.6372, 717.81836, , 
65623.224032375, 000069, 0.20265621, -0.05002492, 0.05097546, 0.6676484, -0.3984905, -0.169425, 0.6055957, 1600.1476, 1600.1476, 955.6456, 717.8205, , 
65623.240701458, 000070, 0.20430112, -0.052058924, 0.052973777, 0.6679888, -0.40215555, -0.16037506, 0.6052617, 1600.1476, 1600.1476, 955.65955, 717.82825, , 
65623.257370666, 000071, 0.2056046, -0.05415236, 0.05383593, 0.66727, -0.40553752, -0.15186173, 0.6059934, 1599.6957, 1599.6957, 955.6711, 717.83704, , 
65623.290709166, 000072, 0.2104484, -0.05812329, 0.056508556, 0.6659912, -0.4143414, -0.13356787, 0.6057529, 1599.6957, 1599.6957, 955.6972, 717.85876, , 
65623.307378291, 000073, 0.21359439, -0.059629783, 0.05804815, 0.6665497, -0.4192379, -0.1240526, 0.60378957, 1600.1476, 1600.1476, 955.707, 717.8644, , 
65623.324047416, 000074, 0.21705228, -0.060796097, 0.059708014, 0.66804224, -0.42402497, -0.1144275, 0.6006902, 1600.1476, 1600.1476, 955.7158, 717.8666, , 
65623.340716625, 000075, 0.22078262, -0.061731562, 0.061406992, 0.6700293, -0.42855898, -0.10483008, 0.59699965, 1599.6957, 1599.6957, 955.7271, 717.866, , 
65623.357385916, 000076, 0.22459477, -0.06233699, 0.06201175, 0.6718832, -0.4326505, -0.096226744, 0.59340274, 1599.6957, 1599.6957, 955.73474, 717.8644, , 
65623.390724166, 000077, 0.23398472, -0.062977254, 0.064781934, 0.67570037, -0.44326213, -0.07933629, 0.5836552, 1599.6957, 1599.6957, 955.74445, 717.85895, , 
65623.407393416, 000078, 0.23923261, -0.062975466, 0.06634992, 0.6774512, -0.44934958, -0.07133165, 0.5779763, 1599.6957, 1599.6957, 955.74536, 717.8562, , 
65623.424062666, 000079, 0.24467613, -0.06284629, 0.067966595, 0.6790477, -0.4557018, -0.06335725, 0.5720278, 1599.2438, 1599.2438, 955.74524, 717.85333, , 
65623.440731875, 000080, 0.25023443, -0.062649295, 0.06963497, 0.68045706, -0.46215045, -0.055308066, 0.5659825, 1599.2438, 1599.2438, 955.74475, 717.85004, , 
65623.457400875, 000081, 0.25576696, -0.062487226, 0.070341736, 0.6814774, -0.4681636, -0.0481191, 0.5604425, 1599.2438, 1599.2438, 955.7442, 717.8478, , 
65623.490739333, 000082, 0.26740164, -0.06173402, 0.07373854, 0.6838293, -0.4808141, -0.03360277, 0.54778284, 1599.6957, 1599.6957, 955.7405, 717.8428, , 
65623.507408541, 000083, 0.273333, -0.061217714, 0.07589412, 0.68509054, -0.48685765, -0.027055671, 0.5411918, 1599.6957, 1599.6957, 955.7357, 717.83826, , 
65623.524077791, 000084, 0.27929097, -0.06064627, 0.07826685, 0.6865472, -0.49248374, -0.020721598, 0.5344935, 1599.6957, 1599.6957, 955.7319, 717.83405, , 
65623.540746875, 000085, 0.2852754, -0.06006385, 0.080790624, 0.688145, -0.4976971, -0.014275466, 0.5277786, 1599.6957, 1599.6957, 955.7283, 717.8291, , 
65623.557416083, 000086, 0.2912883, -0.059492912, 0.08343897, 0.68973553, -0.50261027, -0.007572325, 0.5211434, 1599.6957, 1599.6957, 955.7249, 717.82214, , 
65623.574085333, 000087, 0.29795188, -0.059272137, 0.08534232, 0.6910927, -0.50710046, -0.0011880734, 0.51501316, 1599.6957, 1599.6957, 955.72314, 717.817, , 
65623.607423583, 000088, 0.31066957, -0.058348704, 0.09091484, 0.69369835, -0.5165646, 0.013195174, 0.5017663, 1599.6957, 1599.6957, 955.7202, 717.8058, , 
65623.624092791, 000089, 0.31707516, -0.057887416, 0.09412423, 0.6946986, -0.5213599, 0.020688763, 0.49512583, 1599.6957, 1599.6957, 955.7193, 717.8015, , 
65623.640762041, 000090, 0.32357812, -0.057429466, 0.09761381, 0.6954217, -0.5261603, 0.028173435, 0.48862064, 1599.6957, 1599.6957, 955.7184, 717.7976, , 
65623.657431291, 000091, 0.3302651, -0.056968533, 0.101359345, 0.69623625, -0.5311244, 0.035873678, 0.48153415, 1599.6957, 1599.6957, 955.71735, 717.79346, , 
65623.6741005, 000092, 0.33808655, -0.056683958, 0.104139075, 0.69705385, -0.5361157, 0.043297593, 0.47415313, 1599.2438, 1599.2438, 955.7148, 717.7876, , 
65623.6907695, 000093, 0.34536377, -0.056361355, 0.10807954, 0.6977524, -0.54121274, 0.051094286, 0.4664972, 1599.2438, 1599.2438, 955.71246, 717.7831, , 
65623.724107958, 000094, 0.35981807, -0.05617022, 0.11727293, 0.69808286, -0.55142677, 0.06746618, 0.45172685, 1599.2438, 1599.2438, 955.70917, 717.7751, , 
65623.740777208, 000095, 0.36725932, -0.056356095, 0.12225267, 0.69760376, -0.55648917, 0.07608579, 0.44483665, 1599.2438, 1599.2438, 955.7093, 717.77325, , 
